5909,True
5910,True
5911,True
5912,True
5913,True
5914,True
5915,True
5916,True
5917,True
5918,False
5919,True
5920,True
5921,True
5922,True
5923,True
5924,True
5925,False
5926,True
5927,True
5928,True
5929,False
5930,True
5931,True
5932,False
5933,True
5934,False
5935,True
5936,True
5937,True
5938,True
5939,False
5940,False
5941,True
5942,True
5943,True
5944,False
5945,True
5946,True
5947,True
5948,False
5949,True
5950,True
5951,True
5952,False
5953,True
5954,True
5955,True
5956,True
5957,True
5958,False
5959,True
5960,True
5961,False
5962,False
5963,False
5964,False
5965,False
5966,False
5967,False
5968,True
5969,True
5970,True
5971,False
5972,True
5973,False
5974,True
5975,True
5976,False
5977,True
5978,True
5979,False
5980,True
5981,False
5982,True
5983,False
5984,True
5985,True
5986,True
5987,False
5988,True
5989,True
5990,True
5991,True
5992,True
5993,True
5994,False
5995,True
5996,False
5997,True
5998,False
5999,False
6000,False
6001,True
6002,False
6003,False
6004,True
6005,True
6006,True
6007,False
6008,True
6009,True
6010,True
6011,True
6012,False
6013,True
6014,False
6015,True
6016,True
6017,True
6018,True
6019,False
6020,False
6021,True
6022,True
6023,False
6024,True
6025,True
6026,True
6027,True
6028,True
6029,True
6030,True
6031,True
6032,False
6033,True
6034,False
6035,False
6036,True
6037,True
6038,False
6039,True
6040,False
6041,False
6042,False
6043,False
6044,False
6045,True
6046,True
6047,True
6048,True
6049,False
6050,True
6051,True
6052,False
6053,False
6054,False
6055,True
6056,False
6057,False
6058,False
6059,True
6060,True
6061,False
6062,True
6063,False
6064,True
6065,True
6066,True
6067,True
6068,True
6069,True
6070,True
6071,False
6072,True
6073,False
6074,False
6075,False
6076,True
6077,False
6078,False
6079,False
6080,False
6081,True
6082,True
6083,True
6084,False
6085,False
6086,True
6087,False
6088,True
6089,False
6090,True
6091,True
6092,True
6093,True
6094,True
6095,False
6096,True
6097,False
6098,True
6099,True
6100,True
6101,True
6102,False
6103,True
6104,True
6105,False
6106,True
6107,True
6108,True
6109,False
6110,False
6111,False
6112,True
6113,True
6114,False
6115,True
6116,True
6117,True
6118,True
6119,False
6120,False
6121,False
6122,True
6123,False
6124,False
6125,False
6126,False
6127,True
6128,False
6129,True
6130,True
6131,False
6132,False
6133,True
6134,True
6135,True
6136,True
6137,True
6138,True
6139,True
6140,False
6141,True
6142,True
6143,True
6144,False
6145,False
6146,False
6147,False
6148,False
6149,True
6150,False
6151,False
6152,True
6153,False
6154,False
6155,True
6156,True
6157,False
6158,False
6159,True
6160,False
6161,True
6162,False
6163,False
6164,False
6165,True
6166,True
6167,True
6168,True
6169,True
6170,False
6171,True
6172,True
6173,True
6174,False
6175,True
6176,False
6177,True
6178,True
6179,False
6180,False
6181,False
6182,True
6183,False
6184,False
6185,True
6186,False
6187,True
6188,True
6189,True
6190,True
6191,False
6192,True
6193,True
6194,True
6195,False
6196,False
6197,False
6198,True
6199,False
6200,False
6201,False
6202,False
6203,False
6204,False
6205,False
6206,False
6207,True
6208,False
6209,False
6210,True
6211,True
6212,True
6213,False
6214,True
6215,False
6216,False
6217,False
6218,True
6219,False
6220,True
6221,False
6222,True
6223,False
6224,False
6225,False
6226,False
6227,True
6228,False
6229,False
6230,True
6231,True
6232,True
6233,False
6234,True
6235,True
6236,True
6237,True
6238,False
6239,True
6240,False
6241,True
6242,False
6243,True
6244,True
6245,False
6246,True
6247,True
6248,True
6249,False
6250,False
6251,True
6252,True
6253,True
6254,False
6255,False
6256,False
6257,True
6258,False
6259,False
6260,True
6261,True
6262,True
6263,True
6264,True
6265,True
6266,False
6267,False
6268,True
6269,True
6270,False
6271,True
6272,False
6273,False
6274,True
6275,False
6276,True
6277,False
6278,False
6279,True
6280,True
6281,True
6282,True
6283,False
6284,True
6285,False
6286,False
6287,False
6288,False
6289,True
6290,True
6291,True
6292,False
6293,False
6294,False
6295,True
6296,True
6297,True
6298,True
6299,False
6300,False
6301,True
6302,False
6303,True
6304,True
6305,True
6306,False
6307,False
6308,True
6309,True
6310,False
6311,True
6312,True
6313,False
6314,False
6315,True
6316,False
